frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,source,generic_solve_attempt_id
52,2.125,0.706937471,-0.189712731,3.622408315,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
53,2.166667,0.664927196,-0.153440917,3.620795376,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
54,2.208333,0.600936182,-0.084950919,3.618686817,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
55,2.25,0.518103006,0.031696917,3.616242472,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
56,2.291667,0.383909747,0.164195527,3.614016672,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
57,2.333333,0.253337776,0.371644840,3.611885344,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
58,2.375,0.098680540,0.506907667,3.611320718,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
59,2.416667,-0.003462044,0.419815139,3.613534795,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
60,2.458333,-0.102829015,0.306679966,3.616169173,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
61,2.5,-0.175826232,0.211470972,3.618556427,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
62,2.541667,-0.260300934,0.109679285,3.620612643,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
63,2.583333,-0.324075872,0.033010150,3.622302311,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
64,2.625,-0.364926808,-0.026701405,3.623651829,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
65,2.666667,-0.366093852,-0.044328797,3.624797392,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
66,2.708333,-0.376720315,-0.084957876,3.625432279,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
67,2.75,-0.381242696,-0.112612053,3.625768281,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
68,2.791667,-0.380837781,-0.127120644,3.625826803,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
69,2.833333,-0.376489059,-0.127455759,3.625619245,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
70,2.875,-0.363798544,-0.113023657,3.625177123,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
71,2.916667,-0.340003475,-0.085917567,3.624504445,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
72,2.958333,-0.309033736,-0.046037787,3.623569825,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
73,3.0,-0.261986353,0.004851515,3.622426630,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
74,3.041667,-0.209461938,0.079832685,3.621041620,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
75,3.083333,-0.083429113,0.178127694,3.619788451,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
76,3.125,0.012922861,0.283229557,3.618535364,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
77,3.166667,0.116913312,0.435668234,3.617209355,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
78,3.208333,0.226128323,0.481667660,3.617221208,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
79,3.25,0.313428956,0.395742339,3.618813013,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
80,3.291667,0.383833119,0.296088899,3.620594299,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
81,3.333333,0.480795560,0.217339823,3.621880235,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
82,3.375,0.539347168,0.134701792,3.623224782,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
83,3.416667,0.592065786,0.050798208,3.624290848,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
84,3.458333,0.639948903,-0.015657373,3.625019843,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
85,3.5,0.674326455,-0.075240269,3.625503917,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
86,3.541667,0.701272764,-0.114698061,3.625683538,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
87,3.583333,0.711468925,-0.142399953,3.625630093,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
88,3.625,0.708932546,-0.151186164,3.625286454,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
89,3.666667,0.687526935,-0.135346116,3.624704739,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
90,3.708333,0.663856922,-0.106906273,3.623589957,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
91,3.75,0.632884130,-0.051992826,3.621997724,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
92,3.791667,0.594083720,0.036302009,3.619944233,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
93,3.833333,0.522400412,0.153459239,3.617760336,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
94,3.875,0.406513397,0.290158523,3.615741075,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
95,3.916667,0.257764970,0.446466771,3.614086275,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
96,3.958333,0.124352472,0.529961797,3.613579088,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
97,4.0,0.041253692,0.424976726,3.615466388,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
98,4.041667,-0.044505408,0.326855410,3.617524204,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
99,4.083333,-0.126181951,0.233024829,3.619498940,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
100,4.125,-0.219470179,0.138363620,3.621288567,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
101,4.166667,-0.276827389,0.086090234,3.622761619,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
102,4.208333,-0.327659912,0.038947109,3.623844075,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
103,4.25,-0.359585047,-0.007396907,3.624638243,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
104,4.291667,-0.381287421,-0.048297439,3.625143762,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
105,4.333333,-0.390330647,-0.078924708,3.625438405,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
106,4.375,-0.386980815,-0.101154731,3.625574017,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
107,4.416667,-0.377243729,-0.116243823,3.625558308,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
108,4.458333,-0.350299881,-0.128615407,3.625493897,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
109,4.5,-0.315040217,-0.129017016,3.625385597,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
110,4.541667,-0.275400019,-0.128837264,3.625196259,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
111,4.583333,-0.231106260,-0.121957367,3.624962150,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
112,4.625,-0.177587016,-0.129054493,3.624653111,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
113,4.666667,-0.124813411,-0.124315491,3.624323134,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
114,4.708333,-0.071045048,-0.124475030,3.623936012,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
115,4.75,0.010298059,-0.112562876,3.623627573,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
116,4.791667,0.146905240,-0.117705757,3.623417072,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
117,4.833333,0.245229796,-0.117105103,3.623517844,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
118,4.875,0.273261314,-0.122601581,3.623919758,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
119,4.916667,0.301584074,-0.128055298,3.624263552,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
120,4.958333,0.327929089,-0.136994322,3.624526239,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
121,5.0,0.347026880,-0.146509889,3.624737127,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
122,5.041667,0.363514213,-0.153075393,3.624882719,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
123,5.083333,0.371565862,-0.158990507,3.624998329,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
124,5.125,0.374391195,-0.160742870,3.625088997,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
125,5.166667,0.370872208,-0.160449701,3.625167574,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
126,5.208333,0.367592559,-0.156324935,3.625213272,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
127,5.25,0.367188193,-0.151250090,3.625211126,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
128,5.291667,0.363244102,-0.144025685,3.625217253,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
129,5.333333,0.378921516,-0.128108032,3.625118642,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
130,5.375,0.373953591,-0.119023989,3.625119461,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
131,5.416667,0.366828306,-0.110414802,3.625119618,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
132,5.458333,0.358383045,-0.104081315,3.625109036,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
133,5.5,0.348350647,-0.100871219,3.625087193,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
134,5.541667,0.334440980,-0.098441496,3.625074270,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
135,5.583333,0.317282505,-0.100194192,3.625059294,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
136,5.625,0.296156671,-0.103613480,3.625053707,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
137,5.666667,0.267218802,-0.111686498,3.625073834,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
138,5.708333,0.238366273,-0.123400829,3.625087413,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
139,5.75,0.209470136,-0.138538454,3.625097759,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
140,5.791667,0.184990119,-0.153524698,3.625100135,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
141,5.833333,0.160693448,-0.172826044,3.625094485,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
142,5.875,0.148840352,-0.192891449,3.625058845,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
143,5.916667,0.136630218,-0.213117142,3.625028557,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
144,5.958333,0.131367494,-0.230746169,3.624998688,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
145,6.0,0.131189414,-0.243266411,3.624986441,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
146,6.041667,0.131745422,-0.235283708,3.625090137,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
147,6.083333,0.125849625,-0.231729861,3.625176045,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
148,6.125,0.116645725,-0.230834091,3.625241763,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
149,6.166667,0.104403719,-0.232993223,3.625277643,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
150,6.208333,0.091426961,-0.237737171,3.625272581,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
151,6.25,0.079149460,-0.245607508,3.625208169,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
152,6.291667,0.066579303,-0.251508928,3.625099701,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
153,6.333333,0.051017185,-0.258848684,3.624911667,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
154,6.375,0.038393855,-0.268488586,3.624614434,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
155,6.416667,0.032408336,-0.277442386,3.624209100,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
156,6.458333,0.034196407,-0.282868500,3.623707580,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
157,6.5,0.039392331,-0.286202094,3.623113412,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
158,6.541667,0.043512447,-0.288513829,3.622460336,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
159,6.583333,0.048117366,-0.290143836,3.621822453,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
160,6.625,0.047935230,-0.289755354,3.621343188,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
161,6.666667,0.163412503,-0.251154236,3.621375567,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
162,6.708333,0.161271981,-0.248979294,3.621847299,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
163,6.75,0.155043624,-0.244538921,3.622491053,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
164,6.791667,0.149377886,-0.240201149,3.623151906,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
165,6.833333,0.141754659,-0.236570698,3.623756235,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
166,6.875,0.132958371,-0.235044450,3.624255848,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
167,6.916667,0.122652115,-0.234573096,3.624646292,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
168,6.958333,0.112612501,-0.236578147,3.624920873,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
169,7.0,0.102672195,-0.239416743,3.625103915,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
170,7.041667,0.093058180,-0.244715478,3.625203912,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
171,7.083333,0.087788931,-0.249115894,3.625252335,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
172,7.125,0.083025083,-0.252329072,3.625273169,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
173,7.166667,0.078455873,-0.254934285,3.625277247,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
174,7.208333,0.077796507,-0.257767781,3.625265011,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
175,7.25,0.078740379,-0.260028888,3.625252213,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
176,7.291667,0.083365739,-0.265059430,3.625219590,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
177,7.333333,0.093182373,-0.270505663,3.625182375,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
178,7.375,0.108546229,-0.276610421,3.625138570,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
179,7.416667,0.126766500,-0.283038631,3.625093600,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
180,7.458333,0.146115900,-0.285498048,3.625077470,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
181,7.5,0.166080082,-0.285935257,3.625074428,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
182,7.541667,0.186025122,-0.286146642,3.625070792,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
183,7.583333,0.204996534,-0.286171118,3.625067024,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
184,7.625,0.218705408,-0.286082618,3.625074929,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
185,7.666667,0.231261032,-0.285725366,3.625079073,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
186,7.708333,0.238447653,-0.285486756,3.625092313,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
187,7.75,0.243521981,-0.285307474,3.625101635,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
188,7.791667,0.245636118,-0.285327502,3.625110073,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
189,7.833333,0.245352027,-0.285365772,3.625117241,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
190,7.875,0.242052558,-0.286049198,3.625122213,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
191,7.916667,0.236919571,-0.286809324,3.625124862,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
192,7.958333,0.230996602,-0.287992190,3.625119186,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
193,8.0,0.220407580,-0.291902457,3.625105405,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
194,8.041667,0.210429197,-0.292739159,3.625104639,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
195,8.083333,0.199673429,-0.294252037,3.625095065,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
196,8.125,0.184547573,-0.295261935,3.625098617,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-0dac7bb06917
