frame,observed_mask,rendered_mask,iou,coverage,render_false_coverage,observed_area_px,rendered_area_px
11,samples_known_object/10_football/results/segmentation/masks/00011_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00011_mask.pgm,0.8509903270382312,0.9827127659574468,0.13607668926817862,3760.0,4277.0
12,samples_known_object/10_football/results/segmentation/masks/00012_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00012_mask.pgm,0.8517836593785961,0.9840467960648763,0.13628938156359394,3761.0,4285.0
13,samples_known_object/10_football/results/segmentation/masks/00013_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00013_mask.pgm,0.8544052348679598,0.9857104340792666,0.13487931850449597,3709.0,4226.0
14,samples_known_object/10_football/results/segmentation/masks/00014_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00014_mask.pgm,0.8569078947368421,0.9870094722598105,0.1333174904942966,3695.0,4208.0
15,samples_known_object/10_football/results/segmentation/masks/00015_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00015_mask.pgm,0.859837019790454,0.9840127897681854,0.12798110979929161,3753.0,4235.0
16,samples_known_object/10_football/results/segmentation/masks/00016_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00016_mask.pgm,0.8594695207073058,0.982969664715274,0.12753897024090693,3758.0,4234.0
17,samples_known_object/10_football/results/segmentation/masks/00017_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00017_mask.pgm,0.8593677359367736,0.9840298110194304,0.12847713342762848,3757.0,4242.0
18,samples_known_object/10_football/results/segmentation/masks/00018_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00018_mask.pgm,0.8590666357093104,0.9837809093326243,0.12859161563824775,3761.0,4246.0
19,samples_known_object/10_football/results/segmentation/masks/00019_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00019_mask.pgm,0.8600278551532033,0.9840637450199203,0.12782485875706215,3765.0,4248.0
20,samples_known_object/10_football/results/segmentation/masks/00020_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00020_mask.pgm,0.8583024118738405,0.9830013280212483,0.12876647834274954,3765.0,4248.0
21,samples_known_object/10_football/results/segmentation/masks/00021_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00021_mask.pgm,0.8586326767091541,0.9824980111376292,0.12803012473523182,3771.0,4249.0
22,samples_known_object/10_football/results/segmentation/masks/00022_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00022_mask.pgm,0.8577140169332079,0.9851431658562939,0.1310459852275435,3702.0,4197.0
23,samples_known_object/10_football/results/segmentation/masks/00023_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00023_mask.pgm,0.8579157845212891,0.985409348824642,0.1310459852275435,3701.0,4197.0
24,samples_known_object/10_football/results/segmentation/masks/00024_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00024_mask.pgm,0.8574739281575898,0.9819532908704883,0.1287967977395809,3768.0,4247.0
25,samples_known_object/10_football/results/segmentation/masks/00025_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00025_mask.pgm,0.8590635141400093,0.98224224754837,0.1273840357899694,3773.0,4247.0
26,samples_known_object/10_football/results/segmentation/masks/00026_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00026_mask.pgm,0.8534621578099839,0.9838239193847785,0.1343910405972935,3771.0,4286.0
27,samples_known_object/10_football/results/segmentation/masks/00027_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00027_mask.pgm,0.8541810642709053,0.9838153356327939,0.1336448598130841,3769.0,4280.0
28,samples_known_object/10_football/results/segmentation/masks/00028_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00028_mask.pgm,0.8536866359447005,0.9838024429102497,0.13414349146996962,3766.0,4279.0
29,samples_known_object/10_football/results/segmentation/masks/00029_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00029_mask.pgm,0.8544114259387238,0.9832979851537645,0.1330060776063581,3772.0,4278.0
30,samples_known_object/10_football/results/segmentation/masks/00030_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00030_mask.pgm,0.852609795355254,0.9830328738069989,0.13465577596266046,3772.0,4285.0
31,samples_known_object/10_football/results/segmentation/masks/00031_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00031_mask.pgm,0.8581363004172462,0.9819628647214854,0.1281205840791333,3770.0,4246.0
32,samples_known_object/10_football/results/segmentation/masks/00032_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00032_mask.pgm,0.8538320330426802,0.9851734180566587,0.13505346350534636,3777.0,4302.0
33,samples_known_object/10_football/results/segmentation/masks/00033_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00033_mask.pgm,0.8651659317707124,0.9862433862433863,0.12426591496358938,3780.0,4257.0
34,samples_known_object/10_football/results/segmentation/masks/00034_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00034_mask.pgm,0.8687877380399442,0.9899444297433183,0.12347703842549203,3779.0,4268.0
35,samples_known_object/10_football/results/segmentation/masks/00035_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00035_mask.pgm,0.8710728415173377,0.9896879957694341,0.12094880225457962,3782.0,4258.0
36,samples_known_object/10_football/results/segmentation/masks/00036_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00036_mask.pgm,0.8659127625201939,0.9904963041182682,0.12683267395857575,3788.0,4297.0
37,samples_known_object/10_football/results/segmentation/masks/00037_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00037_mask.pgm,0.8619069985908877,0.9865591397849462,0.12785171102661597,3720.0,4208.0
38,samples_known_object/10_football/results/segmentation/masks/00038_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00038_mask.pgm,0.8607654378962197,0.9873417721518988,0.12962962962962962,3713.0,4212.0
39,samples_known_object/10_football/results/segmentation/masks/00039_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00039_mask.pgm,0.8662777129521587,0.9890754063415934,0.12535344015080113,3753.0,4244.0
40,samples_known_object/10_football/results/segmentation/masks/00040_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00040_mask.pgm,0.8555581234111393,0.9887820512820513,0.13605600933488915,3744.0,4285.0
41,samples_known_object/10_football/results/segmentation/masks/00041_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00041_mask.pgm,0.8584637268847796,0.9898851831601968,0.13393924898349677,3658.0,4181.0
42,samples_known_object/10_football/results/segmentation/masks/00042_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00042_mask.pgm,0.8648901355773726,0.9885118888592038,0.12632821723730814,3743.0,4235.0
43,samples_known_object/10_football/results/segmentation/masks/00043_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00043_mask.pgm,0.8573091247672253,0.9855499063419856,0.13177746346063177,3737.0,4242.0
44,samples_known_object/10_football/results/segmentation/masks/00044_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00044_mask.pgm,0.8581081081081081,0.98475935828877,0.13034238488783945,3740.0,4235.0
45,samples_known_object/10_football/results/segmentation/masks/00045_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00045_mask.pgm,0.8598087240494519,0.9855614973262032,0.12922277344672808,3740.0,4233.0
46,samples_known_object/10_football/results/segmentation/masks/00046_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00046_mask.pgm,0.8610074626865671,0.9850586979722519,0.1275992438563327,3748.0,4232.0
47,samples_known_object/10_football/results/segmentation/masks/00047_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00047_mask.pgm,0.860405499883477,0.985321590605818,0.12842304060434373,3747.0,4236.0
48,samples_known_object/10_football/results/segmentation/masks/00048_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00048_mask.pgm,0.8613768961493582,0.9847918890074706,0.1270104068117313,3748.0,4228.0
49,samples_known_object/10_football/results/segmentation/masks/00049_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00049_mask.pgm,0.8608187134502924,0.9823812066203951,0.12568306010928962,3746.0,4209.0
50,samples_known_object/10_football/results/segmentation/masks/00050_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00050_mask.pgm,0.8591057289240801,0.9834710743801653,0.12830812854442344,3751.0,4232.0
51,samples_known_object/10_football/results/segmentation/masks/00051_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00051_mask.pgm,0.8564749883122955,0.9836241610738256,0.131135878586673,3725.0,4217.0
52,samples_known_object/10_football/results/segmentation/masks/00052_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00052_mask.pgm,0.8206068010588475,0.9992561368708158,0.17889160554197228,4033.0,4908.0
53,samples_known_object/10_football/results/segmentation/masks/00053_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00053_mask.pgm,0.8195041999590248,0.9992505620784412,0.17999179991799918,4003.0,4878.0
54,samples_known_object/10_football/results/segmentation/masks/00054_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00054_mask.pgm,0.9204704006378314,0.9963322545846818,0.0764,4635.0,5000.0
55,samples_known_object/10_football/results/segmentation/masks/00055_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00055_mask.pgm,0.7355628654970761,0.9265653775322283,0.21890161071220648,4344.0,5153.0
56,samples_known_object/10_football/results/segmentation/masks/00056_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00056_mask.pgm,0.7994550408719346,0.9245798319327732,0.14477263894286824,4760.0,5146.0
57,samples_known_object/10_football/results/segmentation/masks/00057_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00057_mask.pgm,0.763573883161512,0.9056449969431425,0.1704312114989733,4907.0,5357.0
58,samples_known_object/10_football/results/segmentation/masks/00058_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00058_mask.pgm,0.7359481701978637,0.8748959200666112,0.17749510763209395,4804.0,5110.0
59,samples_known_object/10_football/results/segmentation/masks/00059_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00059_mask.pgm,0.694578729281768,0.8453456608531204,0.2043117088607595,4759.0,5056.0
60,samples_known_object/10_football/results/segmentation/masks/00060_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00060_mask.pgm,0.6886583914300289,0.8456880350803926,0.21236872812135357,4789.0,5142.0
61,samples_known_object/10_football/results/segmentation/masks/00061_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00061_mask.pgm,0.6521669598592675,0.8270127763131211,0.24481481481481482,4931.0,5400.0
62,samples_known_object/10_football/results/segmentation/masks/00062_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00062_mask.pgm,0.6456903765690376,0.8166807790008468,0.24486200822078685,4724.0,5109.0
63,samples_known_object/10_football/results/segmentation/masks/00063_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00063_mask.pgm,0.6645345901363406,0.8145244481122343,0.21697738992463309,4847.0,5042.0
64,samples_known_object/10_football/results/segmentation/masks/00064_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00064_mask.pgm,0.6542651248533602,0.8082815734989648,0.22555048601467964,4830.0,5041.0
65,samples_known_object/10_football/results/segmentation/masks/00065_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00065_mask.pgm,0.9295774647887324,0.9987562189054726,0.06934518060652888,4824.0,5177.0
66,samples_known_object/10_football/results/segmentation/masks/00066_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00066_mask.pgm,0.8459409594095941,0.9422523633374434,0.10780307452811831,4866.0,5139.0
67,samples_known_object/10_football/results/segmentation/masks/00067_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00067_mask.pgm,0.8295311657984552,0.9278681936909785,0.11328725038402458,4977.0,5208.0
68,samples_known_object/10_football/results/segmentation/masks/00068_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00068_mask.pgm,0.8425697140840099,0.9347953788917173,0.10481905119069942,5107.0,5333.0
69,samples_known_object/10_football/results/segmentation/masks/00069_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00069_mask.pgm,0.88745148771022,0.9632898696088265,0.08148431522570773,4985.0,5228.0
70,samples_known_object/10_football/results/segmentation/masks/00070_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00070_mask.pgm,0.9235138205225294,0.9928760431508243,0.07032590051457976,4913.0,5247.0
71,samples_known_object/10_football/results/segmentation/masks/00071_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00071_mask.pgm,0.9194285714285715,0.9883292383292384,0.07047949162333911,4884.0,5193.0
72,samples_known_object/10_football/results/segmentation/masks/00072_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00072_mask.pgm,0.9424195424583172,0.9924458962841977,0.05077133372388205,4898.0,5121.0
73,samples_known_object/10_football/results/segmentation/masks/00073_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00073_mask.pgm,0.9265175718849841,0.9880749574105622,0.0630048465266559,5283.0,5571.0
74,samples_known_object/10_football/results/segmentation/masks/00074_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00074_mask.pgm,0.9055074599373734,0.9671453865827268,0.06575446598251615,5083.0,5262.0
75,samples_known_object/10_football/results/segmentation/masks/00075_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00075_mask.pgm,0.927538952506101,0.9923679453705563,0.06579693703913783,4979.0,5289.0
76,samples_known_object/10_football/results/segmentation/masks/00076_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00076_mask.pgm,0.9144809752493536,0.9753743104806935,0.06390622045755341,5076.0,5289.0
77,samples_known_object/10_football/results/segmentation/masks/00077_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00077_mask.pgm,0.8783020586627801,0.9694349487231048,0.09668353007307476,4973.0,5337.0
78,samples_known_object/10_football/results/segmentation/masks/00078_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00078_mask.pgm,0.8668017686072218,0.9483975005039307,0.09029389017788089,4961.0,5172.0
79,samples_known_object/10_football/results/segmentation/masks/00079_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00079_mask.pgm,0.8446389496717724,0.9338709677419355,0.10162916989914662,4960.0,5156.0
80,samples_known_object/10_football/results/segmentation/masks/00080_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00080_mask.pgm,0.8904547162720782,0.9653697290690568,0.08016304347826086,4909.0,5152.0
81,samples_known_object/10_football/results/segmentation/masks/00081_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00081_mask.pgm,0.915127126394732,0.9990015974440895,0.08403515195898938,5008.0,5462.0
82,samples_known_object/10_football/results/segmentation/masks/00082_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00082_mask.pgm,0.917568071615069,0.9913358855530929,0.07501410039481106,4963.0,5319.0
83,samples_known_object/10_football/results/segmentation/masks/00083_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00083_mask.pgm,0.922075540887422,0.9950534230312623,0.07367839381101492,5054.0,5429.0
84,samples_known_object/10_football/results/segmentation/masks/00084_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00084_mask.pgm,0.8949268478054342,0.9771784232365145,0.08596933824956336,4820.0,5153.0
85,samples_known_object/10_football/results/segmentation/masks/00085_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00085_mask.pgm,0.8163191296464188,0.997341603898981,0.18190078139196802,4514.0,5503.0
86,samples_known_object/10_football/results/segmentation/masks/00086_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00086_mask.pgm,0.7775583482944345,0.9218816517667092,0.16759561791274266,4698.0,5203.0
87,samples_known_object/10_football/results/segmentation/masks/00087_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00087_mask.pgm,0.6490111779879622,0.8813638486688463,0.28886376483889203,4282.0,5307.0
88,samples_known_object/10_football/results/segmentation/masks/00088_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00088_mask.pgm,0.7861054072553045,0.934119560797072,0.1677536231884058,4918.0,5520.0
89,samples_known_object/10_football/results/segmentation/masks/00089_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00089_mask.pgm,0.8441222164681512,0.9616519174041298,0.1264737406216506,5085.0,5598.0
90,samples_known_object/10_football/results/segmentation/masks/00090_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00090_mask.pgm,0.7346165504698393,0.9787964458804523,0.25350377329431695,4952.0,6493.0
91,samples_known_object/10_football/results/segmentation/masks/00091_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00091_mask.pgm,0.7603498542274052,0.9592937714565963,0.21430006025306286,4078.0,4979.0
92,samples_known_object/10_football/results/segmentation/masks/00092_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00092_mask.pgm,0.7912068965517242,0.9799273969677557,0.19575885033298282,4683.0,5706.0
93,samples_known_object/10_football/results/segmentation/masks/00093_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00093_mask.pgm,0.8318374259102456,0.9757647993643226,0.15061386823448036,5034.0,5783.0
94,samples_known_object/10_football/results/segmentation/masks/00094_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00094_mask.pgm,0.8287029146071246,0.9692982456140351,0.14895851566602486,5016.0,5713.0
95,samples_known_object/10_football/results/segmentation/masks/00095_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00095_mask.pgm,0.8843159065628476,0.9806743421052632,0.1,4864.0,5300.0
96,samples_known_object/10_football/results/segmentation/masks/00096_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00096_mask.pgm,0.8412810135491817,0.9815233011701909,0.14518147684605756,4871.0,5593.0
97,samples_known_object/10_football/results/segmentation/masks/00097_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00097_mask.pgm,0.8796809986130375,0.9984258166076347,0.11909722222222222,5082.0,5760.0
98,samples_known_object/10_football/results/segmentation/masks/00098_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00098_mask.pgm,0.8952936884348778,0.9985757884028484,0.10356164383561643,4915.0,5475.0
99,samples_known_object/10_football/results/segmentation/masks/00099_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00099_mask.pgm,0.7705055239370606,0.9270896273917422,0.17979330007127584,4965.0,5612.0
100,samples_known_object/10_football/results/segmentation/masks/00100_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00100_mask.pgm,0.772319827895303,0.9107822410147992,0.16446858029480219,4730.0,5156.0
101,samples_known_object/10_football/results/segmentation/masks/00101_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00101_mask.pgm,0.7496241857357608,0.9309271935283137,0.20622568093385213,4821.0,5654.0
102,samples_known_object/10_football/results/segmentation/masks/00102_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00102_mask.pgm,0.8082460732984293,0.9487228730555022,0.15483319076133448,5207.0,5845.0
103,samples_known_object/10_football/results/segmentation/masks/00103_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00103_mask.pgm,0.7685691946833464,0.8955903790087464,0.1557883888698042,5488.0,5822.0
104,samples_known_object/10_football/results/segmentation/masks/00104_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00104_mask.pgm,0.7870547073791349,0.9129311935067331,0.14907152682255845,5421.0,5816.0
105,samples_known_object/10_football/results/segmentation/masks/00105_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00105_mask.pgm,0.8553054662379421,0.9754873576529628,0.12590799031476999,5181.0,5782.0
106,samples_known_object/10_football/results/segmentation/masks/00106_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00106_mask.pgm,0.7721274541358223,0.9817884182525066,0.2166530612244898,4887.0,6125.0
107,samples_known_object/10_football/results/segmentation/masks/00107_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00107_mask.pgm,0.833749554049233,0.9894157493649449,0.1587473002159827,4724.0,5556.0
108,samples_known_object/10_football/results/segmentation/masks/00108_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00108_mask.pgm,0.8693929021797874,0.9964897790625645,0.12793639320563788,4843.0,5534.0
109,samples_known_object/10_football/results/segmentation/masks/00109_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00109_mask.pgm,0.8744300245527885,0.9922388059701492,0.11954794278650892,5025.0,5663.0
110,samples_known_object/10_football/results/segmentation/masks/00110_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00110_mask.pgm,0.6905011219147345,0.8853087840429612,0.24166255955314606,5214.0,6087.0
111,samples_known_object/10_football/results/segmentation/masks/00111_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00111_mask.pgm,0.7716160787530763,0.9126722297690666,0.16687333923826395,5153.0,5645.0
112,samples_known_object/10_football/results/segmentation/masks/00112_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00112_mask.pgm,0.8072808833678399,0.9252521257662646,0.1363971945367294,5057.0,5418.0
113,samples_known_object/10_football/results/segmentation/masks/00113_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00113_mask.pgm,0.8214411247803164,0.9275649930541774,0.12225352112676056,5039.0,5325.0
114,samples_known_object/10_football/results/segmentation/masks/00114_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00114_mask.pgm,0.8219295244611701,0.9501680838441764,0.1410439756882374,5057.0,5594.0
115,samples_known_object/10_football/results/segmentation/masks/00115_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00115_mask.pgm,0.7890401146131805,0.9275789473684211,0.15916030534351144,4750.0,5240.0
116,samples_known_object/10_football/results/segmentation/masks/00116_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00116_mask.pgm,0.7925939438161255,0.9443599217561399,0.1685801760428626,4601.0,5226.0
117,samples_known_object/10_football/results/segmentation/masks/00117_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00117_mask.pgm,0.8051758702387461,0.9513350559862188,0.1602356966356206,4644.0,5261.0
118,samples_known_object/10_football/results/segmentation/masks/00118_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00118_mask.pgm,0.7301798800799467,0.885835522327743,0.1939694796837654,4949.0,5439.0
119,samples_known_object/10_football/results/segmentation/masks/00119_mask.png,samples_known_object/10_football/results/clean_ablation_no_vlm_llm/evaluation/render_masks/00119_mask.pgm,0.7859311740890689,0.9327327327327327,0.16684549356223177,4995.0,5592.0
