frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,source,generic_solve_attempt_id
17,0.666667,0.595169870,-0.228329556,4.349096499,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
18,0.708333,0.538737168,-0.136227546,4.347406060,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
19,0.75,0.477648298,-0.013051632,4.345264562,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
20,0.791667,0.414283620,0.142767615,4.342735770,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
21,0.833333,0.284020338,0.333819462,4.340470365,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
22,0.875,0.140705017,0.523521398,4.338708123,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
23,0.916667,0.040509025,0.605172425,4.338373324,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
24,0.958333,-0.030636166,0.447469288,4.340934432,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
25,1.0,-0.094712055,0.322590493,4.343443157,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
26,1.041667,-0.193766249,0.198751185,4.345820034,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
27,1.083333,-0.300231717,0.103255816,4.347854574,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
28,1.125,-0.339625529,0.020981892,4.349757160,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
29,1.166667,-0.373417365,-0.047565928,4.351200265,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
30,1.208333,-0.406896053,-0.096408620,4.352169336,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
31,1.25,-0.430075867,-0.135841886,4.352728757,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
32,1.291667,-0.443176431,-0.162108571,4.352905055,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
33,1.333333,-0.446332414,-0.202555158,4.352622307,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
34,1.375,-0.439099507,-0.205734630,4.352049608,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
35,1.416667,-0.415582822,-0.196012224,4.351061885,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
36,1.458333,-0.381172443,-0.170940073,4.349572997,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
37,1.5,-0.343041876,-0.136606856,4.347469924,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
38,1.541667,-0.287868860,-0.070005801,4.344898329,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
39,1.583333,-0.177418825,0.050270633,4.342206519,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
40,1.625,0.005842673,0.223822581,4.339762045,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
41,1.666667,0.113503690,0.417638243,4.337734180,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
42,1.708333,0.238973650,0.586253153,4.336567904,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
43,1.75,0.324709136,0.484167364,4.338779408,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
44,1.791667,0.409822581,0.354281698,4.341442662,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
45,1.833333,0.475755013,0.203385951,4.344309607,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
46,1.875,0.634146823,0.099703989,4.346127022,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
47,1.916667,0.716640551,0.001165127,4.348155446,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
48,1.958333,0.787341994,-0.092249336,4.349575270,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
49,2.0,0.833423843,-0.165543396,4.350428973,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
50,2.041667,0.861866320,-0.213629319,4.350562014,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
51,2.083333,0.864801139,-0.233590856,4.350018732,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
52,2.125,0.848669875,-0.227746878,4.348669689,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
53,2.166667,0.798244368,-0.184208192,4.346758472,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
54,2.208333,0.721432625,-0.101975715,4.344259510,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
55,2.25,0.621981115,0.038036755,4.341364181,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
56,2.291667,0.460905388,0.197157783,4.338734995,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
57,2.333333,0.304129644,0.446171631,4.336219375,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
58,2.375,0.118486604,0.608515453,4.335571715,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
59,2.416667,-0.004165406,0.504026532,4.338186056,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
60,2.458333,-0.123441099,0.368189054,4.341299655,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
61,2.5,-0.211090205,0.253863387,4.344119439,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
62,2.541667,-0.312487854,0.131677184,4.346549923,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
63,2.583333,-0.389053063,0.039622338,4.348552607,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
64,2.625,-0.438082665,-0.032037576,4.350160778,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
65,2.666667,-0.439224118,-0.052619369,4.351538219,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
66,2.708333,-0.452247666,-0.101983780,4.352306396,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
67,2.75,-0.457681167,-0.135190963,4.352727166,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
68,2.791667,-0.457198266,-0.152608871,4.352822518,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
69,2.833333,-0.451980061,-0.153011904,4.352605541,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
70,2.875,-0.436747952,-0.135688026,4.352111502,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
71,2.916667,-0.408187229,-0.103146401,4.351338457,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
72,2.958333,-0.371087829,-0.055182075,4.350236954,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
73,3.0,-0.314534007,0.005827075,4.348854927,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
74,3.041667,-0.251443867,0.095844196,4.347165959,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
75,3.083333,-0.100175828,0.213835865,4.345629673,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
76,3.125,0.015519002,0.340054536,4.344096093,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
77,3.166667,0.140358225,0.522999543,4.342481268,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
78,3.208333,0.271462789,0.578217409,4.342470410,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
79,3.25,0.376263364,0.475098369,4.344346908,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
80,3.291667,0.460798001,0.355459798,4.346455382,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
81,3.333333,0.577170525,0.260905981,4.347974178,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
82,3.375,0.647473335,0.161702407,4.349567984,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
83,3.416667,0.710755308,0.060986683,4.350833291,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
84,3.458333,0.768232598,-0.018800327,4.351699174,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
85,3.5,0.809504772,-0.090319183,4.352277307,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
86,3.541667,0.841850307,-0.137693542,4.352498814,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
87,3.583333,0.854097080,-0.170946352,4.352453601,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
88,3.625,0.851055488,-0.181492592,4.352078731,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
89,3.666667,0.825375994,-0.162487080,4.351443238,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
90,3.708333,0.796974507,-0.128342129,4.350200681,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
91,3.75,0.759818230,-0.062418454,4.348424359,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
92,3.791667,0.713260518,0.043585368,4.346137497,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
93,3.833333,0.627227455,0.184252203,4.343734777,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
94,3.875,0.488111650,0.348420862,4.341559449,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
95,3.916667,0.309528139,0.536123406,4.339827992,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
96,3.958333,0.149342387,0.636363092,4.339437061,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
97,4.0,0.049787572,0.509226726,4.341791253,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
98,4.041667,-0.053441578,0.392505508,4.344136138,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
99,4.083333,-0.151527072,0.279807793,4.346288340,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
100,4.125,-0.263514405,0.166151417,4.348183363,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
101,4.166667,-0.332380860,0.103359286,4.349705812,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
102,4.208333,-0.393386226,0.046758317,4.350791321,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
103,4.25,-0.431702540,-0.008880415,4.351572771,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
104,4.291667,-0.457742112,-0.057980748,4.352050733,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
105,4.333333,-0.468588655,-0.094748699,4.352314968,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
106,4.375,-0.464563982,-0.121433447,4.352421081,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
107,4.416667,-0.452866969,-0.139549559,4.352370752,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
108,4.458333,-0.420523471,-0.154394650,4.352279618,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
109,4.5,-0.378195176,-0.154883482,4.352147249,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
110,4.541667,-0.330608905,-0.154659987,4.351924981,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
111,4.583333,-0.277433953,-0.146414272,4.351652796,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
112,4.625,-0.213189590,-0.154918630,4.351292031,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
113,4.666667,-0.149838377,-0.149243506,4.350905617,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
114,4.708333,-0.085287986,-0.149421111,4.350449342,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
115,4.75,0.012377740,-0.135138529,4.350085649,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
116,4.791667,0.176348955,-0.141297158,4.349837267,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
117,4.833333,0.294380661,-0.140585505,4.349959858,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
118,4.875,0.328053679,-0.147178970,4.350441527,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
119,4.916667,0.362045751,-0.153728850,4.350852416,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
120,4.958333,0.393670460,-0.164458801,4.351164551,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
121,5.0,0.416599105,-0.175880713,4.351413627,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
122,5.041667,0.436388852,-0.183764329,4.351583686,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
123,5.083333,0.446055697,-0.190862966,4.351716243,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
124,5.125,0.449445025,-0.192967944,4.351816369,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
125,5.166667,0.445220902,-0.192613979,4.351899481,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
126,5.208333,0.441283039,-0.187663306,4.351940723,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
127,5.25,0.440791312,-0.181570747,4.351923701,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
128,5.291667,0.436067010,-0.172892749,4.351918728,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
129,5.333333,0.454871157,-0.153791938,4.351794649,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
130,5.375,0.448917590,-0.142881786,4.351801789,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
131,5.416667,0.440363205,-0.132548826,4.351814593,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
132,5.458333,0.430226573,-0.124946568,4.351816678,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
133,5.5,0.418183796,-0.121091681,4.351805001,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
134,5.541667,0.401481655,-0.118141326,4.351802587,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
135,5.583333,0.380890264,-0.120279623,4.351794959,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
136,5.625,0.355527994,-0.124386399,4.351795989,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
137,5.666667,0.320791559,-0.134077154,4.351824925,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
138,5.708333,0.286153273,-0.148140775,4.351843475,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
139,5.75,0.251465701,-0.166311143,4.351855694,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
140,5.791667,0.222074640,-0.184304570,4.351855687,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
141,5.833333,0.192911937,-0.207473172,4.351842654,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
142,5.875,0.178676468,-0.231561574,4.351789317,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
143,5.916667,0.164021594,-0.255840650,4.351737175,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
144,5.958333,0.157702243,-0.277004718,4.351679830,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
145,6.0,0.157487539,-0.292023541,4.351638525,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
146,6.041667,0.158152244,-0.282450645,4.351732591,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
147,6.083333,0.151075225,-0.278177314,4.351804685,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
148,6.125,0.140025028,-0.277100825,4.351856908,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
149,6.166667,0.125329294,-0.279691493,4.351886073,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
150,6.208333,0.109752080,-0.285388157,4.351890725,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
151,6.25,0.095014854,-0.294836805,4.351863769,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
152,6.291667,0.079962611,-0.301915124,4.351841537,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
153,6.333333,0.061247804,-0.310755325,4.351801945,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
154,6.375,0.046096172,-0.322348765,4.351730815,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
155,6.416667,0.038913915,-0.333128864,4.351647406,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
156,6.458333,0.041065200,-0.339686254,4.351574744,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
157,6.5,0.047311065,-0.343740694,4.351509199,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
158,6.541667,0.052269862,-0.346575637,4.351456314,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
159,6.583333,0.057795040,-0.348598825,4.351429971,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
160,6.625,0.057643411,-0.348155557,4.351472899,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
161,6.666667,0.196330284,-0.301832551,4.351810433,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
162,6.708333,0.193800626,-0.299170668,4.352076719,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
163,6.75,0.186277627,-0.293800836,4.352230808,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
164,6.791667,0.179438670,-0.288539732,4.352284634,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
165,6.833333,0.170253267,-0.284131495,4.352279021,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
166,6.875,0.159664390,-0.282255507,4.352231108,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
167,6.916667,0.147270594,-0.281656202,4.352170570,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
168,6.958333,0.135203055,-0.284036268,4.352097284,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
169,7.0,0.123260166,-0.287426921,4.352031583,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
170,7.041667,0.111714987,-0.293774216,4.351965934,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
171,7.083333,0.105385362,-0.299049834,4.351916931,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
172,7.125,0.099665430,-0.302903756,4.351892607,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
173,7.166667,0.094181451,-0.306030768,4.351887481,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
174,7.208333,0.093388928,-0.309432157,4.351887000,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
175,7.25,0.094523188,-0.312150152,4.351898556,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
176,7.291667,0.100076459,-0.318189848,4.351890997,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
177,7.333333,0.111861861,-0.324730654,4.351877345,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
178,7.375,0.130305833,-0.332061848,4.351852119,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
179,7.416667,0.152179376,-0.339778599,4.351820346,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
180,7.458333,0.175408611,-0.342733512,4.351817643,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
181,7.5,0.199375687,-0.343259578,4.351825612,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
182,7.541667,0.223320044,-0.343513605,4.351828648,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
183,7.583333,0.246093618,-0.343543349,4.351828120,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
184,7.625,0.262553058,-0.343437078,4.351838992,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
185,7.666667,0.277623857,-0.343008347,4.351843562,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
186,7.708333,0.286252626,-0.342721673,4.351858023,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
187,7.75,0.292343452,-0.342506396,4.351867387,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
188,7.791667,0.294881628,-0.342530087,4.351875593,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
189,7.833333,0.294540087,-0.342576246,4.351882395,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
190,7.875,0.290579278,-0.343396182,4.351886791,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
191,7.916667,0.284417747,-0.344308417,4.351888727,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
192,7.958333,0.277305520,-0.345730149,4.351881018,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
193,8.0,0.264595568,-0.350421141,4.351863881,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
194,8.041667,0.252616141,-0.351428136,4.351862539,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
195,8.083333,0.239702528,-0.353243274,4.351850794,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
196,8.125,0.221547000,-0.354455640,4.351854922,1.0,0.0,0.0,0.0,0.12,generic_sequence_executor,generic-solve-a90ed472a8af
